,carat,cut,color,clarity,depth,table,price,volume
21531,1.17,4,0,3,61.6,56.0,9630.0,193.279438
21532,1.64,2,0,1,60.7,59.0,9632.0,269.542395
21533,1.22,4,1,2,62.2,57.0,9633.0,198.25612499999997
21534,1.12,4,1,3,61.4,57.0,9634.0,182.67714
21535,0.91,4,1,3,61.7,56.0,9636.0,147.460362
21536,1.51,2,0,2,61.8,63.0,9640.0,241.52710399999998
21537,1.51,3,0,2,60.0,58.0,9640.0,251.213255
21538,1.1,4,1,3,61.2,56.0,9641.0,181.24176
21539,1.2,4,1,2,62.0,55.0,9641.0,196.747029
21540,1.01,2,1,3,63.4,56.0,9642.0,161.838768
21541,1.52,2,0,1,60.9,59.0,9642.0,252.654178
21542,1.5,3,0,1,61.2,58.0,9645.0,246.83539199999998
21543,1.5,2,0,1,61.5,59.0,9645.0,244.17446799999996
21544,1.06,4,0,3,61.4,56.0,9645.0,175.445888
21545,1.02,4,1,3,62.4,56.0,9645.0,165.79264799999999
21546,1.51,3,1,1,62.9,62.0,9647.0,240.862307
21547,1.18,3,1,2,60.7,55.0,9648.0,193.87140000000002
21548,1.09,4,1,2,62.3,56.0,9650.0,180.009804
21550,1.44,3,1,1,62.9,58.0,9653.0,231.85008
21551,1.21,2,1,2,61.1,61.0,9656.0,194.519241
21555,1.76,3,0,2,62.4,58.0,9659.0,282.15495
21556,1.76,4,1,1,62.6,55.0,9659.0,282.00768
21557,1.54,3,0,2,59.8,59.0,9659.0,259.5839490000001
21559,1.23,4,1,2,62.5,54.0,9660.0,199.48158999999998
21560,1.0,3,1,3,61.3,58.0,9660.0,160.309968
21561,1.5,2,0,1,60.7,63.0,9660.0,234.57381999999998
21562,1.75,4,0,2,62.1,57.0,9663.0,281.709522
21563,1.51,2,0,1,63.4,58.0,9664.0,240.91533
21564,1.52,2,0,1,62.0,58.0,9664.0,248.22412000000003
21565,1.77,3,0,1,62.7,59.0,9664.0,282.01056
21567,1.01,2,1,3,62.8,60.0,9667.0,162.304
21568,1.09,4,1,3,62.5,55.0,9668.0,176.43119999999996
21569,1.1,4,1,2,61.5,56.0,9669.0,180.597222
21570,1.51,1,1,1,64.1,62.0,9674.0,237.1369
21571,1.2,3,0,2,62.5,58.0,9677.0,188.36480200000003
21572,1.44,1,0,2,63.6,58.0,9677.0,216.62582400000002
21574,1.06,2,1,3,63.4,55.0,9680.0,172.84440600000002
21575,1.07,2,1,2,59.9,55.0,9681.0,180.008499
21576,1.6,4,0,2,62.1,56.0,9681.0,260.863605
21577,1.51,1,0,1,61.8,62.0,9681.0,237.307725
21578,1.51,3,0,2,60.5,59.0,9682.0,247.53549600000002
21579,1.7,0,0,1,64.5,55.0,9682.0,277.59779199999997
21581,1.33,3,0,2,62.3,59.0,9682.0,213.33218399999998
21582,1.62,2,0,2,62.0,60.0,9683.0,265.13925
21583,1.7,2,0,2,63.6,58.0,9683.0,271.59683199999995
21584,1.45,2,0,4,60.6,61.0,9683.0,241.91575200000003
21585,1.57,4,0,2,62.1,54.0,9683.0,259.26185599999997
21586,1.03,4,0,3,61.5,57.0,9691.0,168.315756
21587,1.65,3,1,1,60.5,61.0,9693.0,273.31919999999997
21588,1.23,2,1,2,59.1,58.0,9694.0,209.23157199999997
21589,1.51,2,0,1,62.1,59.0,9694.0,242.265296
21590,1.12,4,1,2,61.1,57.0,9694.0,184.86899999999997
21591,1.51,4,0,1,62.7,56.0,9694.0,249.039576
21592,1.63,4,0,1,61.3,56.0,9694.0,269.154144
21593,1.5,3,0,1,58.8,59.0,9697.0,248.058531
21594,1.5,3,0,1,62.4,58.0,9697.0,243.33254399999998
21595,1.57,2,1,1,62.9,61.0,9698.0,253.94440500000002
21596,1.13,3,0,4,61.2,59.0,9698.0,187.889394
21597,1.23,4,0,3,61.0,55.0,9698.0,203.73160500000003
21598,1.33,3,0,2,62.7,58.0,9699.0,213.69844799999998
21599,1.52,3,0,1,61.0,58.0,9700.0,248.51683199999997
21600,1.52,4,0,1,61.8,57.0,9700.0,248.00745599999996
21603,1.25,3,1,2,60.8,58.0,9702.0,204.61102200000002
21604,1.07,4,0,3,61.4,55.0,9703.0,178.19096399999998
21605,1.52,4,0,1,60.7,57.0,9704.0,245.539242
21606,1.77,3,0,1,61.3,59.0,9704.0,287.357868
21607,1.51,2,0,2,60.5,60.0,9704.0,249.0894
21608,1.55,4,0,1,60.7,55.0,9704.0,258.778078
21609,1.52,3,0,2,60.6,61.0,9704.0,249.642932
21611,1.04,2,1,3,62.8,58.0,9705.0,167.29236
21612,1.59,3,1,1,58.8,59.0,9705.0,263.34405000000004
21613,1.22,2,0,3,59.3,58.0,9706.0,201.70204199999998
21614,1.5,2,0,2,62.0,55.0,9706.0,244.523334
21615,1.71,2,0,2,61.2,59.0,9707.0,277.5726
21616,1.59,3,0,1,62.2,58.0,9707.0,260.16517500000003
21617,1.18,4,1,2,62.4,54.0,9709.0,193.126612
21618,1.51,3,0,1,60.3,59.0,9710.0,245.767752
21619,1.12,4,1,2,61.9,56.0,9710.0,183.46285999999998
21620,1.01,3,1,3,61.8,59.0,9711.0,162.45424799999998
21621,1.01,3,1,3,62.4,58.0,9711.0,162.91648800000002
21622,1.06,4,1,3,61.0,57.0,9712.0,174.30800399999998
21623,1.76,4,0,1,61.2,55.0,9714.0,287.743904
21624,1.32,4,0,2,61.4,54.0,9715.0,220.91092899999998
21626,1.53,3,1,1,62.6,57.0,9716.0,248.50166
21627,1.5,1,1,1,63.4,63.0,9718.0,237.56550900000005
21628,1.26,3,1,2,62.5,59.0,9720.0,203.53405
21629,1.0,3,1,3,61.0,60.0,9724.0,160.652907
21632,1.51,2,1,1,58.8,58.0,9727.0,254.99968500000006
21634,1.02,2,1,3,63.7,59.0,9728.0,163.81925999999999
21635,1.35,2,0,2,60.1,56.0,9729.0,223.01395200000002
21636,1.63,3,0,1,61.7,58.0,9730.0,262.741856
21637,1.63,3,0,1,62.5,57.0,9730.0,269.407216
21638,1.5,4,0,2,62.4,54.1,9730.0,245.20335
21639,1.63,1,0,1,63.7,58.0,9730.0,262.36848000000003
21640,1.51,2,1,1,61.8,57.0,9731.0,243.391464
21641,1.11,4,0,3,61.8,56.0,9734.0,183.56824800000004
21642,1.34,2,0,3,59.7,60.0,9735.0,223.22073999999998
21643,1.01,4,1,3,62.7,56.0,9735.0,167.551728
21644,1.24,3,1,2,59.3,58.0,9738.0,208.84091300000003
21645,1.24,3,1,2,60.1,59.0,9738.0,206.583858
21646,1.24,2,0,2,60.2,58.0,9738.0,204.624
21647,1.0,2,1,3,59.9,61.0,9740.0,161.49509999999998
21648,1.0,2,1,3,63.0,59.0,9740.0,162.45712999999998
21649,1.51,1,0,2,63.7,57.0,9741.0,237.09652400000002
21650,1.2,4,0,3,61.2,56.0,9744.0,198.987334
21651,1.5,4,1,1,62.4,56.0,9744.0,246.411328
21652,1.7,2,0,1,63.8,55.0,9745.0,270.148815
21653,1.53,3,0,1,61.7,59.0,9747.0,245.58676
21654,1.41,4,0,2,60.7,56.0,9752.0,74.417262
21655,1.22,3,1,2,59.4,59.0,9756.0,199.77140400000002
21656,1.22,4,1,2,61.5,56.0,9756.0,198.87847199999996
21657,1.22,3,1,2,62.0,60.0,9756.0,193.126612
21658,1.22,4,1,2,62.6,55.0,9756.0,200.24065600000003
21659,1.21,3,0,3,62.5,55.0,9757.0,198.14112
21660,1.5,2,0,2,60.4,59.0,9759.0,243.23502
21661,1.23,4,1,2,61.9,57.0,9759.0,201.64284
21662,1.71,3,0,1,60.6,57.0,9760.0,281.324022
21663,1.5,3,0,2,60.8,61.0,9761.0,243.33792000000003
21664,1.25,4,1,2,62.0,55.0,9761.0,206.50535
21665,1.5,4,0,2,62.6,57.0,9761.0,242.00193599999997
21666,1.51,3,0,1,60.3,62.0,9762.0,251.98001399999998
21667,1.55,3,0,1,60.7,58.0,9763.0,254.013
21668,1.5,1,0,1,64.3,60.0,9768.0,238.494564
21669,1.5,3,0,1,62.7,58.0,9768.0,244.397044
21670,1.96,3,0,1,60.4,62.0,9769.0,301.21436
21671,1.46,2,1,1,62.8,59.0,9770.0,229.858366
21672,1.58,1,0,1,63.1,58.0,9774.0,251.00265599999997
21674,1.7,3,0,1,62.4,59.0,9777.0,273.778134
21675,1.21,3,0,3,61.3,56.0,9779.0,198.40888
21676,1.52,2,0,1,63.4,55.0,9780.0,243.98425
21678,1.52,2,1,1,59.1,58.0,9781.0,245.75166000000004
21679,1.16,4,0,3,61.9,55.0,9781.0,191.75535000000002
21680,1.5,2,1,1,63.1,56.0,9783.0,238.021056
21681,1.2,4,0,3,62.8,56.0,9784.0,192.15832500000002
21683,1.6,3,0,2,60.2,58.0,9784.0,263.610396
21685,1.05,4,1,3,62.7,57.0,9784.0,168.74325
21686,1.2,4,0,3,62.5,54.4,9785.0,195.18840000000003
21687,1.09,4,1,2,61.6,55.0,9786.0,180.595586
21688,1.56,4,0,1,62.5,54.0,9788.0,254.217095
21689,1.24,4,0,3,61.2,56.0,9788.0,200.912512
21690,0.34,3,0,3,62.4,59.0,626.0,53.91936000000001
21691,0.34,1,1,1,63.1,57.0,626.0,55.64474400000001
21692,0.34,4,0,3,61.8,56.0,626.0,55.71854999999999
21693,0.34,3,0,3,60.5,59.0,626.0,55.526016000000006
21694,0.34,3,1,1,59.7,59.0,626.0,56.43401600000001
21695,0.34,2,1,1,62.0,56.0,626.0,54.65379599999999
21696,0.34,4,1,1,61.3,57.0,626.0,54.745200000000004
21697,0.34,3,0,3,62.6,58.0,626.0,55.497285000000005
21698,0.34,3,1,1,62.4,58.0,626.0,54.605564
21699,0.34,4,1,1,60.6,56.0,626.0,56.102596000000005
21700,0.31,2,0,3,62.7,55.0,627.0,51.114239999999995
21701,0.41,2,0,2,61.6,57.0,627.0,68.339888
21702,0.35,4,0,3,61.8,55.0,627.0,58.045608
21703,0.27,4,0,3,62.5,56.0,627.0,45.1022
21704,0.31,4,1,2,61.7,57.0,627.0,51.135555
21705,0.31,4,0,2,60.6,56.0,627.0,51.26352000000001
21706,0.31,4,0,1,61.6,56.0,627.0,51.79680000000002
21707,0.31,4,0,1,61.6,55.0,627.0,51.797610000000006
21708,0.31,4,0,1,61.7,55.0,627.0,52.227120000000006
21709,0.27,4,0,4,61.2,57.0,627.0,44.83584
21710,0.27,4,0,4,62.0,56.0,627.0,44.540604
21713,0.33,2,1,2,62.8,56.0,627.0,53.870960000000004
21714,0.33,2,1,2,61.9,58.0,627.0,54.33284999999999
21715,0.28,2,1,3,60.2,58.0,628.0,46.858296
21716,0.32,4,0,3,59.8,57.0,628.0,54.471424
21717,0.32,4,0,3,61.5,55.0,628.0,53.25868800000001
21718,0.32,4,0,3,62.2,54.0,628.0,54.408432
21719,0.32,4,0,3,61.6,55.0,628.0,54.136372
21721,1.52,3,1,1,61.5,60.0,9789.0,250.716096
21722,1.65,2,0,1,62.2,58.0,9791.0,271.54632
21723,1.86,1,0,1,63.8,55.0,9791.0,298.07266500000003
21724,1.88,2,1,1,63.2,60.0,9791.0,301.70358400000003
21725,1.11,2,1,3,60.8,57.0,9792.0,183.97128
21727,1.59,4,0,2,61.8,56.0,9794.0,258.139728
21728,1.13,4,1,2,61.7,57.0,9796.0,184.841041
21729,1.31,2,1,2,59.1,60.0,9797.0,216.54808200000002
21730,1.03,4,1,3,62.0,56.0,9798.0,170.52139
21731,1.17,4,0,3,62.2,53.0,9799.0,193.240684
21732,1.17,4,0,3,61.9,56.0,9799.0,190.730892
21733,1.64,4,1,1,60.7,55.0,9801.0,272.48442
21734,1.53,2,0,2,62.8,59.0,9802.0,243.398146
21735,1.26,2,1,2,59.5,57.0,9802.0,212.11619000000002
21737,1.23,2,0,3,62.0,58.0,9803.0,194.38159399999998
21738,1.5,2,0,2,60.8,58.0,9804.0,245.20428800000002
21739,1.07,2,1,3,60.2,58.0,9808.0,173.88819000000004
21740,1.55,4,1,1,62.3,55.5,9808.0,251.75763200000003
21741,1.01,2,1,3,61.4,58.0,9810.0,162.137304
21742,1.33,3,0,2,60.2,60.0,9813.0,220.94783999999999
21743,1.59,4,0,1,60.2,57.0,9813.0,268.4707199999999
21744,1.5,4,0,3,62.2,59.0,9814.0,243.13379999999998
21745,1.0,2,1,3,59.1,58.0,9815.0,164.8413
21746,1.5,2,1,1,62.9,55.0,9817.0,241.53729600000003
21748,1.1,4,1,3,61.2,56.0,9817.0,181.24176
21749,1.55,2,0,1,61.6,54.0,9818.0,253.515366
21750,1.63,4,0,2,61.8,56.0,9819.0,266.551458
21751,1.12,2,0,4,61.0,58.0,9820.0,184.14816
21752,1.12,4,0,3,61.6,55.0,9820.0,185.945816
21753,1.5,3,0,1,61.0,60.0,9820.0,237.136495
21754,1.51,1,0,2,64.0,59.0,9821.0,240.82905000000002
21755,1.51,2,0,2,62.3,61.0,9821.0,240.94234
21756,1.54,3,1,1,59.9,62.0,9821.0,250.31731200000004
21757,1.53,2,0,2,59.3,58.0,9823.0,252.213
21759,1.5,4,0,2,60.0,61.0,9827.0,243.462072
21760,1.5,2,0,3,63.3,58.0,9828.0,238.55582800000002
21762,1.5,4,1,1,61.9,57.0,9828.0,244.591138
21763,1.5,3,0,2,61.6,59.0,9828.0,238.61296800000002
21765,1.08,4,0,4,62.3,56.0,9831.0,176.542805
21766,1.51,4,0,1,61.3,56.0,9833.0,250.50480000000002
21767,1.51,1,1,1,63.2,56.0,9833.0,244.99015200000002
21768,1.51,3,0,1,61.3,60.0,9833.0,239.39193600000004
21769,1.64,3,0,2,60.6,59.0,9836.0,270.24708100000004
21770,1.23,3,1,2,59.3,59.0,9836.0,203.05452000000002
21771,1.23,4,1,2,62.3,57.0,9836.0,199.30495200000001
21772,1.23,4,1,2,62.5,54.0,9836.0,199.48158999999998
21773,1.3,2,0,2,62.5,57.0,9837.0,209.02828799999997
21774,1.51,2,0,1,62.9,58.0,9841.0,241.20460000000003
21775,1.05,4,1,3,61.3,56.0,9843.0,173.952935
21776,1.7,2,0,1,61.8,58.0,9845.0,271.81510000000003
21777,1.09,4,1,3,62.5,55.0,9845.0,176.43119999999996
21778,1.21,3,1,2,61.1,57.0,9846.0,201.49529399999997
21779,1.57,3,0,2,62.5,58.0,9847.0,259.329
21780,1.57,3,0,2,62.6,58.0,9847.0,251.62368000000004
21785,1.53,4,0,2,61.8,57.0,9853.0,251.815728
21787,1.1,4,0,3,61.0,56.0,9856.0,184.14693300000002
21788,1.6,4,0,2,62.0,57.0,9856.0,256.419702
21789,1.56,2,0,2,62.7,58.0,9857.0,253.740256
21790,1.05,3,1,3,59.6,60.0,9858.0,170.930634
21791,1.07,4,1,3,61.4,56.0,9863.0,176.40787500000002
21792,1.23,4,0,2,62.0,57.0,9863.0,199.418925
21793,1.7,4,0,1,61.9,59.0,9864.0,274.776216
21794,1.0,1,1,4,63.2,63.0,9867.0,154.29648
21795,1.0,2,1,3,61.1,57.0,9870.0,162.716148
21796,1.11,4,1,2,61.9,54.0,9870.0,182.46820799999998
21797,1.02,4,1,3,60.9,56.0,9870.0,168.505062
21798,1.13,4,0,3,59.6,57.0,9872.0,191.43727199999998
21799,1.2,3,0,3,61.2,58.0,9873.0,197.64864
21800,1.21,4,0,2,60.1,57.0,9873.0,202.48421600000003
21801,1.36,2,1,1,59.5,61.0,9874.0,224.46171999999999
21802,1.57,3,1,1,62.9,61.0,9875.0,253.94440500000002
21803,1.33,3,0,2,62.7,58.0,9876.0,213.69844799999998
21804,1.53,3,0,2,62.0,57.0,9877.0,248.226405
21805,1.21,2,0,3,60.4,56.0,9878.0,201.51218400000002
21806,1.5,1,0,2,63.8,61.0,9878.0,232.78982399999998
21807,1.74,4,1,1,59.7,55.0,9880.0,291.0992
21808,1.03,4,1,3,61.3,54.0,9881.0,175.445888
21809,1.71,1,0,1,63.2,57.0,9881.0,267.898575
21810,1.04,3,1,3,62.8,58.0,9882.0,167.29236
21811,1.66,3,0,3,62.6,59.0,9882.0,270.334636
21812,1.24,2,1,2,59.0,60.0,9885.0,205.38350000000003
21813,1.18,4,1,2,62.4,54.0,9886.0,193.126612
21814,1.75,4,0,2,62.1,56.0,9890.0,285.103674
21815,1.34,4,0,2,62.7,57.0,9890.0,221.42911999999995
21816,1.31,4,0,2,62.2,56.0,9891.0,215.96758499999999
21817,1.31,4,0,2,61.5,57.0,9891.0,214.59999599999998
21818,1.31,3,0,2,61.5,59.0,9891.0,213.49439999999998
21819,1.51,4,0,2,62.6,55.0,9891.0,245.069388
21820,1.51,4,0,2,61.6,54.0,9891.0,250.251372
21821,1.5,1,0,1,60.2,61.0,9892.0,233.619996
21822,1.51,3,1,1,63.0,62.0,9894.0,240.53920800000003
21823,1.5,2,1,1,63.4,63.0,9895.0,237.56550900000005
21824,1.53,2,0,2,59.5,63.0,9896.0,248.64108000000002
21825,1.26,3,1,2,62.7,58.0,9896.0,205.371936
21826,1.04,4,1,3,62.4,56.0,9897.0,170.58478499999998
21827,1.52,1,0,1,63.8,60.0,9898.0,245.23327999999998
21828,1.52,1,0,1,63.6,57.0,9898.0,245.04274999999998
21829,1.76,2,0,1,62.0,57.0,9898.0,284.87844000000007
21830,1.6,2,1,1,62.0,57.0,9900.0,261.90567
21831,1.5,2,1,1,60.7,55.0,9900.0,247.4172
21832,1.5,3,1,1,61.2,59.0,9900.0,246.509952
21833,1.5,3,0,2,62.7,59.0,9900.0,241.33799999999997
21834,1.5,4,0,2,61.3,57.0,9900.0,242.109
21835,1.16,4,0,4,62.3,55.0,9901.0,192.383107
21836,1.16,4,0,4,62.0,57.0,9901.0,187.57856
21837,1.1,2,1,2,59.7,58.0,9901.0,179.8272
21838,1.7,4,0,1,62.9,57.0,9901.0,269.11350000000004
21839,1.6,4,0,1,62.4,56.0,9901.0,263.248128
21840,1.7,3,0,2,61.0,59.0,9901.0,272.000472
21841,1.04,4,1,3,61.0,57.0,9901.0,174.579354
21842,1.0,3,1,3,61.0,60.0,9901.0,160.652907
21843,1.5,2,1,1,62.8,56.0,9904.0,243.728364
21844,1.2,2,1,2,59.4,56.0,9904.0,201.12120000000002
21846,1.26,4,0,2,61.9,55.0,9907.0,206.32154400000002
21847,1.01,2,1,3,62.1,58.0,9908.0,162.10184900000002
21848,1.5,1,0,3,63.3,58.0,9909.0,241.593732
21849,1.56,3,1,1,62.4,60.0,9909.0,251.41833600000004
21850,1.3,3,1,2,60.4,59.0,9909.0,215.14361599999998
21851,1.57,4,0,2,61.5,56.0,9912.0,262.170972
21852,1.2,4,1,2,62.3,56.0,9912.0,195.306714
21853,1.24,3,1,2,60.1,59.0,9916.0,206.583858
21854,1.24,3,1,2,59.3,58.0,9916.0,208.84091300000003
21855,1.19,4,0,2,62.4,54.0,9918.0,195.768432
21856,1.0,3,1,3,63.0,59.0,9918.0,162.45712999999998
21857,1.0,3,1,3,59.9,61.0,9918.0,161.49509999999998
21858,1.22,4,1,2,62.3,57.0,9920.0,196.632968
21859,1.23,4,0,3,62.2,56.1,9921.0,198.543
21860,1.23,4,0,3,62.4,55.0,9921.0,199.76767999999998
21861,1.59,2,0,1,62.4,56.0,9925.0,260.03172800000004
21863,1.5,4,0,1,61.5,57.0,9926.0,246.9306
21864,1.54,3,1,1,62.8,58.0,9926.0,248.02722000000003
21865,1.01,2,1,3,61.7,60.0,9930.0,156.91612
21867,1.11,4,0,4,61.9,55.0,9931.0,182.74342399999998
21868,1.03,4,1,3,61.7,54.0,9932.0,170.105496
21869,1.25,4,1,2,62.6,56.0,9933.0,201.590532
21870,1.17,3,1,2,61.7,59.0,9934.0,189.256704
21871,1.2,4,1,2,61.4,56.0,9935.0,196.20384
21872,1.51,2,1,1,62.3,62.0,9936.0,233.07141000000001
21873,1.7,3,0,2,62.8,59.0,9939.0,273.12879999999996
21874,1.21,2,0,3,59.3,58.0,9942.0,206.083485
21875,1.54,4,0,1,63.5,61.0,9942.0,247.94164800000001
21876,1.6,2,0,1,63.2,55.0,9946.0,259.80942
21877,1.5,1,0,1,64.3,60.0,9946.0,238.494564
21878,1.52,4,1,1,61.9,57.0,9948.0,245.800555
21879,1.52,3,0,1,61.6,57.0,9952.0,246.25868000000003
21880,1.5,3,0,1,62.9,55.0,9954.0,240.87190400000003
21881,1.21,4,0,3,59.4,59.0,9954.0,200.82808799999998
21882,1.5,3,0,1,60.0,61.0,9954.0,248.42650799999998
21883,1.5,3,0,1,62.9,56.0,9954.0,242.716184
21884,1.22,4,0,2,60.1,57.0,9954.0,204.91632
21886,1.01,2,1,2,63.1,56.0,9955.0,166.66398
21887,1.87,4,0,1,62.3,57.0,9955.0,301.32962399999997
21888,1.52,3,1,1,59.1,58.0,9959.0,245.75166000000004
21889,1.5,2,1,1,59.8,63.0,9959.0,243.238896
21890,1.56,3,0,2,61.7,59.0,9959.0,253.728774
21891,1.52,3,0,1,60.1,60.0,9959.0,245.54753
21892,1.5,2,0,2,63.8,59.0,9960.0,244.03202100000001
21893,1.61,3,0,2,62.2,58.0,9961.0,263.02841
21894,1.61,4,1,1,61.6,56.0,9961.0,268.313916
21895,1.01,2,1,3,60.2,58.0,9965.0,168.516558
21896,1.01,2,1,4,59.6,62.0,9965.0,164.67961599999998
21897,1.15,4,1,2,61.4,57.0,9967.0,188.348472
21899,1.2,2,0,3,61.8,55.0,9968.0,195.24169700000002
21900,1.65,3,0,1,62.2,58.0,9970.0,271.54632
21901,1.53,2,0,1,62.5,56.0,9971.0,247.28716800000004
21902,1.01,2,1,4,63.5,59.0,9972.0,162.48516700000002
21903,1.59,4,0,2,61.1,55.0,9972.0,258.872328
21904,1.59,3,1,1,60.3,59.0,9972.0,262.2266
21905,1.52,2,0,1,62.5,59.0,9973.0,244.523334
21906,1.58,4,0,1,60.9,59.0,9973.0,258.65092000000004
21907,1.71,2,0,2,63.5,59.0,9974.0,273.96864
21908,1.76,4,0,1,62.2,56.0,9974.0,285.7008
21909,1.51,2,0,2,60.7,60.0,9979.0,252.09767100000002
21910,1.8,1,0,1,63.2,58.0,9979.0,289.10755
21911,1.32,3,0,2,60.6,57.0,9979.0,218.18340599999996
21912,1.32,4,0,2,62.6,56.0,9979.0,217.14000000000001
21913,1.02,3,1,3,60.8,58.0,9980.0,167.81529599999996
21914,1.2,2,0,4,59.4,61.0,9987.0,198.14728000000002
21915,1.5,2,0,1,61.0,55.0,9987.0,246.62483999999998
21916,1.33,3,0,2,60.2,60.0,9992.0,220.94783999999999
21917,1.25,4,1,2,61.7,56.0,9996.0,204.77041199999996
21918,1.5,4,1,1,62.9,55.0,9996.0,241.53729600000003
21919,1.5,2,0,1,62.8,57.0,9996.0,238.81585
21920,1.7,3,0,2,62.5,58.0,9996.0,262.19232
21921,1.7,0,1,1,64.5,57.0,9996.0,275.56443
21922,1.06,2,1,3,61.8,58.0,9997.0,172.79564799999997
21923,1.54,4,0,2,61.9,55.8,9998.0,251.136972
21924,1.23,2,0,3,62.2,57.0,9999.0,198.543
21925,1.26,4,1,2,61.2,57.0,9999.0,207.737208
21926,2.0,1,0,1,64.2,60.0,9999.0,310.56933599999996
21927,1.51,1,0,2,64.0,59.0,10000.0,240.82905000000002
21928,1.7,4,0,2,60.5,58.0,10002.0,280.005336
21929,1.03,4,1,3,60.6,59.0,10003.0,167.65775000000002
21930,1.23,2,0,3,60.6,55.0,10004.0,205.783578
21931,1.25,4,1,2,61.6,55.0,10006.0,206.436384
21933,1.21,2,1,2,62.3,58.0,10009.0,196.33744
21934,1.51,3,0,2,59.9,60.0,10010.0,241.927616
21935,1.01,0,1,1,64.6,58.0,10011.0,155.77499999999998
21936,1.05,4,1,3,60.5,55.0,10011.0,175.99328599999998
21937,1.6,4,0,2,62.0,53.0,10011.0,268.404948
21938,1.51,3,0,1,61.2,60.0,10012.0,249.61010800000003
21939,1.35,3,0,2,62.1,59.0,10012.0,216.58244399999998
21940,1.51,2,1,1,63.2,56.0,10012.0,244.99015200000002
21941,1.51,3,0,1,61.3,60.0,10012.0,239.39193600000004
21942,1.51,4,0,1,61.3,56.0,10012.0,250.50480000000002
21943,1.53,3,0,2,62.0,58.0,10013.0,249.78220800000003
21944,1.13,4,1,2,60.9,57.0,10016.0,186.983628
21945,1.21,3,1,2,62.6,59.0,10018.0,195.6513
21946,1.01,2,1,3,62.9,57.0,10019.0,163.22103499999997
21947,1.5,2,0,1,60.1,61.0,10019.0,237.57552000000004
21948,1.5,2,0,1,62.1,58.0,10019.0,239.55095999999998
21949,1.04,4,1,3,62.9,55.0,10019.0,171.84837599999997
21950,1.26,2,0,3,60.9,56.0,10020.0,207.057875
21952,1.51,3,0,1,60.7,59.0,10020.0,247.08464999999998
21953,1.51,3,0,1,60.6,58.0,10020.0,248.41485
21954,1.51,3,0,1,59.7,58.0,10020.0,249.2025
21955,1.51,3,0,1,62.0,58.0,10020.0,239.87911199999996
21956,1.5,2,0,2,60.9,59.0,10023.0,246.96354099999996
21957,1.12,3,1,3,62.4,59.0,10028.0,180.988164
21958,1.27,3,1,2,60.3,58.0,10028.0,211.2352
21959,1.02,2,1,4,61.7,60.0,10029.0,165.558448
21960,1.66,3,0,1,59.1,58.0,10030.0,273.063441
21961,1.03,2,1,4,62.8,57.0,10032.0,167.28832
21962,1.52,2,0,2,62.9,59.9,10032.0,243.92958299999998
21963,1.24,3,1,2,62.5,58.0,10033.0,200.82658800000002
21964,1.23,2,1,2,62.0,59.0,10035.0,199.7109
21965,1.54,2,0,1,61.3,59.0,10036.0,247.726674
21966,1.5,1,0,2,63.6,57.0,10036.0,235.913454
21967,1.22,4,0,3,62.3,56.0,10038.0,197.9667
21968,1.3,4,0,2,62.0,55.0,10038.0,212.658264
21969,1.5,3,0,1,59.0,62.0,10038.0,246.33530399999998
21970,1.59,3,0,2,60.2,60.0,10039.0,263.61496600000004
21972,1.83,3,0,2,60.5,60.0,10043.0,297.936444
21973,1.07,4,1,3,61.4,56.0,10043.0,176.40787500000002
21974,1.76,3,0,1,62.0,58.0,10043.0,287.55456
21975,1.51,2,0,2,61.5,54.0,10045.0,247.261112
21976,1.5,2,1,1,60.5,63.0,10046.0,244.32576000000003
21977,1.08,4,1,3,61.6,57.0,10046.0,176.04971999999998
21978,1.0,2,1,4,63.2,63.0,10046.0,154.29648
21979,1.0,3,1,3,61.6,60.0,10046.0,160.21666800000003
21980,1.03,4,1,3,61.1,57.0,10049.0,169.87584600000002
21981,1.52,2,0,2,62.3,58.0,10051.0,242.46768000000003
21982,1.77,4,1,1,60.9,53.0,10051.0,298.4256
21983,1.08,4,1,3,62.1,55.0,10052.0,177.35058
21984,1.2,3,0,3,62.8,59.0,10053.0,187.6896
21985,1.51,2,0,1,63.3,57.0,10053.0,244.64440200000004
21986,1.11,4,0,4,61.2,54.0,10053.0,185.60061300000004
21987,1.2,3,1,2,60.7,57.0,10053.0,195.190944
21988,1.2,3,0,3,61.2,58.0,10053.0,197.64864
21989,1.71,3,0,2,60.3,62.0,10055.0,278.44432
21990,1.89,3,0,1,62.9,58.0,10055.0,303.020971
21991,1.0,4,1,3,62.3,53.0,10058.0,163.42680900000002
21992,1.07,4,1,3,62.3,57.0,10061.0,176.544032
21993,1.66,3,0,3,62.6,59.0,10062.0,270.334636
21994,1.53,4,0,1,59.8,59.0,10063.0,253.23240800000002
21996,1.6,3,1,1,61.9,58.0,10064.0,262.60689
21997,1.2,3,1,3,60.5,60.0,10064.0,200.92139400000005
21998,1.09,3,0,4,61.3,58.0,10065.0,177.92543999999998
21999,1.11,2,1,3,62.5,59.0,10069.0,180.446721
22000,1.34,4,0,2,62.7,57.0,10070.0,221.42911999999995
22001,1.31,3,0,2,61.5,59.0,10071.0,213.49439999999998
22002,1.31,4,0,2,62.2,56.0,10071.0,215.96758499999999
22003,1.31,4,0,2,61.5,57.0,10071.0,214.59999599999998
22005,1.53,2,0,2,59.5,63.0,10076.0,248.64108000000002
